MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEN_LotArea_Per_IndoorArea,FEN_MasVnrArea_Per_IndoorArea,FEN_BsmtFinSF1_Per_IndoorArea,FEN_BsmtFinSF2_Per_IndoorArea,FEN_BsmtUnfSF_Per_IndoorArea,FEN_TotalBsmtSF_Per_IndoorArea,FEN_1stFlrSF_Per_IndoorArea,FEN_2ndFlrSF_Per_IndoorArea,FEN_LowQualFinSF_Per_IndoorArea,FEN_GrLivArea_Per_IndoorArea,FEN_GarageArea_Per_IndoorArea,FEN_WoodDeckSF_Per_IndoorArea,FEN_OpenPorchSF_Per_IndoorArea,FEN_EnclosedPorch_Per_IndoorArea,FEN_3SsnPorch_Per_IndoorArea,FEN_ScreenPorch_Per_IndoorArea,FEN_PoolArea_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath
160,RM,0.0,1974,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,2,3,1,4,334,1,0,212,546,GasA,3,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,2,6,7,0,0,Attchd,1973,2,1,286,3,3,3,120,96,0,0,0,0,0,0,None,0,5,2010,WD,Normal,83500,1638.01,50.97648976501975,1.2051208478580717,0.0,0.203905959060079,0.0,0.12942533928364297,0.33333129834372194,0.33333129834372194,0.33333129834372194,0.0,0.6666625966874439,0.17460210865623532,0.07325962600960922,0.058607700807687374,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,37,37,0.005494500462911664,0,2
60,FV,85.0,10574,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,2,1,0,1,0,1082,1082,GasA,5,Y,SBrkr,1082,871,0,1953,0,0,2,1,3,1,3,9,7,1,4,Attchd,2005,2,3,1043,3,3,3,160,50,0,0,0,0,0,0,None,0,5,2009,WD,Normal,252000,3035.01,83.03102790435615,3.484008289923262,0.0,0.0,0.0,0.35650623885918004,0.35650623885918004,0.35650623885918004,0.28698422739958024,0.0,0.6434904662587603,0.343656198826363,0.052718112955146765,0.016474410298483365,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,3,4,0.0046082925712787656,0,3
160,RM,24.0,2522,Pave,0,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsI,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,3,3,1,1,0,1,0,970,970,GasA,5,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,3,7,3,0,0,Detchd,2004,1,2,380,3,3,3,0,40,0,0,0,0,0,0,None,0,4,2006,WD,Normal,137500,2679.01,51.32492973150529,0.9413925293298643,0.01866361081145647,0.0,0.0,0.3620740497422555,0.3620740497422555,0.3620740497422555,0.2758481677933266,0.0,0.6379222175355821,0.14184344216706918,0.0,0.014930888649165176,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,2,0.004095960154499617,0,2
120,FV,37.0,3316,Pave,2,2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,3,3,1,6,1039,1,0,208,1247,GasA,5,Y,SBrkr,1247,0,0,1247,1,0,1,1,1,1,3,4,7,1,4,Attchd,2005,3,2,550,3,3,3,0,84,0,0,0,0,0,0,None,0,4,2006,WD,Normal,197000,2494.01,78.98925826279766,1.329585687306787,0.0,0.41659816921343534,0.0,0.0833998259830554,0.49999799519649074,0.49999799519649074,0.0,0.0,0.49999799519649074,0.22052838601288685,0.0,0.03368069895469545,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.003207695904012908,1,2
90,RL,60.0,8544,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,2,6,7,0,0,Detchd,1987,1,2,400,3,3,3,0,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,92900,1040.01,89.32606417245988,8.215305622061326,0.0,0.0,0.0,0.0,0.0,0.9999903847078394,0.0,0.0,0.9999903847078394,0.38461168642609206,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,59,59,0.005769225221898825,0,2
160,FV,24.0,2160,Pave,2,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,3,3,1,4,510,1,0,90,600,GasA,5,Y,SBrkr,624,628,0,1252,1,0,2,1,2,1,3,4,7,0,0,Detchd,1999,1,2,462,3,3,3,0,48,0,0,0,0,0,0,None,0,3,2008,WD,Normal,160000,1852.01,86.39262207007522,1.1663003979460154,0.11447022424284967,0.27537648284836475,0.0,0.04859584991441731,0.32397233276278203,0.33693122607329334,0.3390910416250452,0.0,0.6760222676983386,0.24945869622734218,0.0,0.025917786621022565,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,8,9,0.003194885627088157,1,3
50,RL,60.0,8400,Pave,0,1,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,2,3,1,3,423,1,0,758,1181,GasA,2,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,2,7,7,1,4,Detchd,1925,1,2,576,3,3,3,342,0,128,0,0,0,0,0,None,0,6,2008,WD,Normal,136500,2875.01,47.47809572836268,2.921728967899242,0.0,0.1471299230263547,0.0,0.2636512568651935,0.41078117989154816,0.48347657921189835,0.10573876264778209,0.0,0.5892153418596805,0.20034712922737657,0.11895610797875485,0.0,0.04452158427275035,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,58,83,0.004132228965626349,0,2
20,RL,71.0,9230,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,2,3,2,6,661,1,0,203,864,GasA,4,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,3,6,7,0,0,Detchd,1977,1,2,884,3,3,3,0,64,0,0,0,0,0,3,None,0,10,2006,WD,Normal,146000,2064.01,70.73609139490603,4.471877558732758,0.0804259669284548,0.3202503863837869,0.0,0.09835223666552002,0.4186026230493069,0.5813925320129262,0.0,0.0,0.5813925320129262,0.4282924985828557,0.0,0.031007601707356065,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,8,41,0.004999995833336806,1,2
20,RL,74.0,5868,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,4,248,3,240,448,936,GasA,5,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,2,4,7,0,0,Attchd,1956,3,1,308,3,3,3,0,0,80,0,160,0,0,0,None,0,5,2010,WD,Normal,129000,1872.01,68.90988830187872,3.1345986399645303,0.0,0.13247792479741027,0.12820444335233253,0.23931496092435403,0.49999732907409683,0.49999732907409683,0.0,0.0,0.49999732907409683,0.1645290356354934,0.0,0.0,0.04273481445077751,0.0,0.08546962890155502,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,10,54,0.004273499707799458,1,1
20,RL,78.0,9317,Pave,0,2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,6,24,1,0,1290,1314,GasA,4,Y,SBrkr,1314,0,0,1314,0,0,2,0,3,1,3,6,7,1,4,Attchd,2006,2,2,440,3,3,3,0,22,0,0,0,0,0,0,None,0,3,2007,WD,Normal,176432,2628.01,67.13520877013406,3.5452680925871665,0.0,0.009132385340999463,0.0,0.4908657120787211,0.49999809741972057,0.49999809741972057,0.0,0.0,0.49999809741972057,0.16742706458499015,0.0,0.008371353229249508,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.004566206570619048,0,2
70,RM,60.0,6882,Pave,0,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,1,0,1,0,684,684,GasA,3,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,3,7,7,0,0,None,0,0,0,0,0,0,3,136,0,115,0,0,0,0,0,None,0,3,2007,WD,Normal,127000,2039.01,62.28512856729491,3.3751673606308943,0.0,0.0,0.0,0.33545691291361984,0.33545691291361984,0.37910554631904697,0.2854326364265011,0.0,0.6645381827455481,0.0,0.06669903531615833,0.0,0.05639991956881035,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,93,0.005166047847935167,0,2
120,RL,0.0,3696,Pave,0,1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,1,1,0,1,0,1074,1074,GasA,5,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,3,5,7,0,0,Attchd,1987,2,2,461,3,3,3,0,74,137,0,0,0,0,0,None,0,10,2007,WD,Normal,170000,2162.01,78.63053362380377,1.7095203074916396,0.0,0.0,0.0,0.4967599594821485,0.4967599594821485,0.5032354151923442,0.0,0.0,0.5032354151923442,0.2132275058857267,0.0,0.034227408753891055,0.06336695944977128,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,21,21,0.004595584011411754,0,2
50,RM,50.0,6000,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,4,672,1,0,0,672,GasA,3,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,2,6,7,0,0,Detchd,1936,1,1,240,3,3,3,0,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal,128000,1996.01,64.12793523078541,3.0059969639430664,0.0,0.33667165996162346,0.0,0.0,0.33667165996162346,0.37925661695081686,0.28406671309261977,0.0,0.6633233300434367,0.12023987855772265,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,59,73,0.0045317186316324535,0,1
20,RL,82.0,11880,Pave,0,2,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,3,3,CBlock,3,3,1,5,704,1,0,567,1271,GasA,3,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,2,7,7,1,3,Attchd,1978,2,2,478,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2009,COD,Abnorml,157000,2872.01,54.665547821908696,4.13647584792532,0.0717267697535872,0.24512449469187084,0.0,0.19742271092370847,0.4425472056155793,0.5574493125023937,0.0,0.0,0.5574493125023937,0.1664339608845373,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,31,31,0.0043722646019584,0,2
30,RL,60.0,8400,Pave,0,1,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,1,3,290,1,0,0,290,GasA,3,N,FuseF,438,0,0,438,0,0,1,0,1,1,1,3,7,0,0,Detchd,1930,1,1,246,3,3,1,0,0,0,0,0,0,0,0,None,0,1,2009,WD,Normal,60000,728.01,82.41645032348457,11.53830304528784,0.0,0.39834617656350874,0.0,0.0,0.39834617656350874,0.6016400873614374,0.0,0.0,0.6016400873614374,0.3379074463262867,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,59,89,0.006849299430823218,0,1
20,RL,61.0,9758,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,3,3,CBlock,2,3,1,4,412,2,287,251,950,GasA,3,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,2,5,7,0,0,Detchd,1981,1,1,280,3,3,3,0,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal,119500,1900.01,62.894405818916745,5.135762443355561,0.0,0.21684096399492633,0.15105183656928123,0.1321045678706954,0.499997368434903,0.499997368434903,0.0,0.0,0.499997368434903,0.14736764543344508,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,36,36,0.005263152354576469,0,1
20,RL,70.0,7000,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,3,3,CBlock,2,3,1,3,588,1,0,422,1010,GasA,5,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,2,6,7,0,0,Attchd,1960,2,1,254,3,3,3,0,16,0,0,0,0,0,1,None,0,4,2007,WD,Family,135000,2144.01,62.96612422516685,3.2649101450086517,0.020988708075055616,0.27425245218072675,0.0,0.19682744017052156,0.4710798923512483,0.5289154434914016,0.0,0.0,0.5289154434914016,0.11846959669031393,0.0,0.007462651760019775,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5,47,0.005291000625219908,0,1
20,RL,79.0,8910,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,2,3,2,5,655,1,0,0,655,GasA,5,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,2,6,7,1,2,BuiltIn,1954,3,2,539,3,3,3,0,0,192,0,0,0,0,0,None,0,7,2006,WD,Normal,159500,1849.01,86.26237824565578,4.818794922688357,0.0,0.3542436222627244,0.0,0.0,0.3542436222627244,0.645750969437699,0.0,0.0,0.645750969437699,0.29150734717497473,0.0,0.0,0.10383935186937875,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,47,47,0.005025121419496298,1,1
160,RM,24.0,2016,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,3,3,CBlock,2,3,1,1,0,1,0,630,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,2,6,7,0,0,Detchd,1970,1,2,440,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal,106000,1932.01,54.86514044958359,1.0434728598713257,0.1573490820440888,0.0,0.0,0.32608526870978927,0.32608526870978927,0.32608526870978927,0.34782428662377524,0.0,0.6739095553335646,0.22774209243223378,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,37,37,0.004608291391481266,0,3
60,RL,98.0,12256,Pave,0,2,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,4,3,3,6,1032,1,0,431,1463,GasA,5,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,3,9,7,2,3,Attchd,1994,2,2,712,3,3,3,186,32,0,0,0,0,0,0,None,0,4,2010,WD,Normal,325000,4085.01,79.55916876580473,3.0002374535190857,0.08861667413298865,0.25263096051172457,0.0,0.10550769765557488,0.35813865816729945,0.36719616353448337,0.27466273032379357,0.0,0.6418588938582769,0.17429577895770143,0.045532324278275936,0.007833518155402312,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,15,16,0.003432492970063703,1,3
20,RL,114.0,10357,Pave,0,2,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,3,3,2,6,738,1,0,172,910,GasA,4,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,3,6,7,1,3,Attchd,1990,3,2,719,3,3,3,0,244,0,0,0,0,0,0,None,0,5,2007,WD,Normal,179900,2352.01,76.48777003499134,4.403467672331325,0.0,0.3137741761302035,0.0,0.07312894077831301,0.38690311690851653,0.61309263140888,0.0,0.0,0.61309263140888,0.30569597918376196,0.0,0.10374105552272311,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,16,17,0.004160884770537607,1,2
60,RL,168.0,23257,Pave,0,4,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,1,0,1,0,868,868,GasA,5,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,3,9,7,1,4,BuiltIn,2006,2,2,422,3,3,3,0,100,0,0,0,0,0,0,None,0,9,2006,New,Partial,274725,2889.01,95.09312878806234,8.050162512417748,0.0,0.0,0.0,0.3004489427174014,0.3004489427174014,0.3070255900810312,0.392522005808218,0.0,0.6995475958892492,0.14607079933956613,0.0,0.034613933492788185,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.004453238766334109,0,3
60,RL,0.0,8063,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0,1,0,924,924,GasA,5,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,2,7,7,1,3,Attchd,2000,2,2,463,3,3,3,100,48,0,0,0,0,0,0,None,0,11,2007,WD,Abnorml,181000,2614.01,69.24227527821239,3.084532958940478,0.0,0.0,0.0,0.353479902525239,0.353479902525239,0.3626611986947257,0.2838550732399646,0.0,0.6465162719346903,0.17712250526968143,0.038255400706194695,0.018362592338973454,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,7,7,0.0041420093834264,0,3
20,RL,107.0,11362,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,4,3,2,6,1039,1,0,797,1836,GasA,5,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,3,7,7,1,4,Attchd,2004,3,3,862,3,3,3,125,185,0,0,0,0,0,0,None,0,3,2009,WD,Normal,280000,3672.01,76.25251565219048,3.0942181530006723,0.011437877347828572,0.2829512991522354,0.0,0.21704733919569935,0.49999863834793473,0.49999863834793473,0.0,0.0,0.49999863834793473,0.2347488160435293,0.03404130163044218,0.05038112641305443,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,5,0.0038126340889792546,1,2
60,RL,0.0,8000,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,6,219,1,0,554,773,GasA,4,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,2,8,7,1,3,Attchd,1995,3,2,431,3,3,3,224,84,0,0,0,0,0,0,None,0,6,2008,WD,Normal,188000,2431.01,77.33411215914373,3.290813283367818,0.0,0.09008601363219401,0.0,0.2278888198732214,0.3179748335054154,0.3179748335054154,0.3640462194725649,0.0,0.6820210529779803,0.1772925656414412,0.0921427719342989,0.03455353947536209,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,12,13,0.00482508756026082,1,3
