SalePrice,Unit_Price,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FEN_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
194000,80.19776604,20,RL,64,7406,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84,4,3,PConc,3,3,3,6,684,1,0,515,1199,GasA,5,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,3,6,7,0,0,Attchd,2006,2,2,632,3,3,3,105,54,0,0,0,0,0,0,None,0,7,2006,New,Partial,2419.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0.004918029,1,2,-1.100456002,-0.221085584,-0.028275814,0.01950201,-0.072348273,0.020751879,-0.019964167
87000,40.27740484,50,RM,52,9439,Pave,0,1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,2,3,1,2,324,1,0,588,912,GasA,4,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,2,6,7,0,0,Detchd,1957,1,1,160,2,2,3,0,0,192,0,0,0,0,0,None,0,3,2007,WD,Normal,2160.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,57,77,0.004807688,0,1,0.204114627,0.043008623,-0.054346626,-0.076516953,0.076406932,-0.077943238,-0.022874921
191000,67.01707356,120,RL,43,3182,Pave,0,1,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,4,3,PConc,3,4,1,6,16,1,0,1330,1346,GasA,5,Y,SBrkr,1504,0,0,1504,0,0,2,0,2,1,3,7,7,1,4,Attchd,2005,3,2,437,3,3,3,156,20,0,0,0,0,0,0,None,0,5,2008,WD,Normal,2850.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,3,0.004654252,0,2,-3.048237646,-0.015460574,-0.322258901,0.095760892,0.016115913,-0.022798204,-0.017181934
287000,64.3062321,20,RL,0,15498,Pave,0,2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0,4,3,CBlock,3,3,3,5,1165,2,400,0,1565,GasA,3,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,3,10,7,1,4,Attchd,1976,3,2,665,3,3,3,0,72,174,0,0,0,0,0,None,0,5,2008,COD,Abnorml,4463.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,32,32,0.003450654,1,2,-0.685063077,-0.16847545,0.173352511,0.234254608,0.120797134,-0.005482589,-0.012872556
112500,63.77478713,20,RL,70,7700,Pave,0,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,2,3,1,2,138,3,468,276,882,GasA,3,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,2,5,7,0,0,Detchd,1980,1,2,461,3,3,3,96,0,0,0,0,0,0,3,None,0,3,2007,WD,Normal,1764.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,35,35,0.005668928,1,1,0.203143503,-0.123312573,-0.087298597,0.055157477,0.128234511,0.268973221,-0.001378949
167500,66.15271601,20,RL,73,9300,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324,3,3,CBlock,2,3,1,3,697,1,0,571,1268,GasA,3,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,2,6,7,2,4,Attchd,1960,1,2,461,3,3,3,0,0,0,0,143,0,0,0,None,0,4,2010,WD,Normal,2532.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,50,50,0.004746832,1,1,-0.490059315,-0.209934907,-0.047575697,-0.014658271,-0.035051412,-0.028069047,0.085880924
293077,89.24336636,20,RL,71,9520,Pave,0,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338,4,3,PConc,3,3,4,6,1513,1,0,125,1638,GasA,5,Y,SBrkr,1646,0,0,1646,1,0,2,0,3,1,3,7,7,1,4,Attchd,2008,2,3,800,3,3,3,192,44,0,0,0,0,0,0,None,0,4,2008,New,Partial,3284.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0.004252731,1,2,-1.261282886,-0.35900105,0.182152049,-0.005933373,-0.070092931,-0.002387188,0.03914859
105000,48.97342376,50,RL,79,9492,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Sdng,None,0,3,3,CBlock,2,3,1,3,368,4,41,359,768,GasA,3,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,2,6,7,1,4,Attchd,1941,1,1,240,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal,2144.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,57,66,0.004360462,1,1,0.263194811,0.06891091,0.076920086,-0.009434373,0.068420461,-0.047758099,-0.023272889
118000,62.43320177,160,RM,21,1680,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281,3,3,CBlock,2,3,1,4,317,1,0,355,672,GasA,4,Y,SBrkr,672,546,0,1218,0,1,1,1,3,1,2,7,7,0,0,Detchd,1972,1,1,264,3,3,3,0,28,0,0,0,0,0,0,None,0,5,2006,WD,Normal,1890.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,34,34,0.005747122,1,2,-3.277003298,0.122741567,0.132112714,-0.058619617,-0.008815702,-0.025034833,0.097315437
160000,61.20840697,190,RH,0,7082,Pave,0,1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,2,3,2,1,0,1,0,686,686,GasA,4,Y,SBrkr,948,980,0,1928,0,0,2,0,5,2,2,10,7,0,0,None,0,0,0,0,0,0,1,0,0,228,0,0,0,0,0,None,0,7,2006,WD,Normal,2614.01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,11,90,0.005186719,0,2,-1.458294623,0.369505979,0.054238253,-0.041400876,0.141092394,-0.107554046,-0.013587484
197000,50.43496961,75,RL,102,15863,Pave,0,1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0,3,3,BrkTil,2,3,1,6,523,1,0,301,824,GasA,5,Y,SBrkr,1687,998,397,3082,1,0,2,1,5,1,2,12,7,2,3,Basment,1970,3,2,672,3,3,3,136,63,0,0,0,0,0,0,None,0,8,2009,WD,Normal,3906.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,39,89,0.003893574,1,3,-0.10149898,0.219168965,0.232074692,0.09041351,0.032117307,-0.032418935,-0.038072943
310000,80.35209771,60,RL,0,14541,Pave,0,2,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0,4,4,PConc,3,4,1,6,1012,1,0,326,1338,GasA,5,Y,SBrkr,1352,1168,0,2520,1,0,2,1,5,1,3,10,7,1,3,Attchd,1993,2,3,796,3,3,3,209,55,0,0,0,0,0,0,None,0,11,2006,WD,Abnorml,3858.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,13,13,0.003968252,1,3,-0.395522715,0.086048908,0.239626639,-0.099614535,-0.02399304,0.005691205,-0.056643684
230000,69.5279956,20,RL,0,8125,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295,4,3,PConc,3,3,1,6,986,1,0,668,1654,GasA,5,Y,SBrkr,1654,0,0,1654,1,0,2,0,3,1,3,6,7,0,0,Attchd,2002,1,3,900,3,3,3,0,136,0,0,0,0,0,0,None,0,2,2006,WD,Normal,3308.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,4,4,0.003627567,1,2,-1.705863346,-0.238773736,-0.009558581,0.021489514,-0.094024195,0.025448637,0.027338777
119750,63.9000651,30,RL,50,6305,Pave,0,1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,PConc,1,2,1,1,0,1,0,920,920,GasA,5,Y,SBrkr,954,0,0,954,0,0,1,0,2,1,1,5,7,1,4,Basment,1938,1,1,240,2,3,3,0,0,0,0,0,0,0,3,None,0,6,2007,WD,Normal,1874.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,57,69,0.005241085,0,1,-0.801481136,0.002608464,-0.367913562,0.027673381,0.029758831,-0.040027703,-0.014112189
84000,99.40593122,20,RL,0,11500,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,Slab,0,0,0,0,0,0,0,0,0,GasA,5,N,SBrkr,845,0,0,845,0,0,1,0,3,1,2,5,7,0,0,Detchd,1957,1,1,290,3,3,1,186,0,0,0,0,0,0,0,None,0,1,2009,WD,Normal,845.01,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,52,52,0.005917153,0,1,9.45697628,0.247633846,0.161019819,0.653844862,-0.026022984,-0.032513264,0.006495987
315500,97.37594212,20,RL,89,12898,Pave,0,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70,4,3,PConc,4,3,4,6,1022,1,0,598,1620,GasA,5,Y,SBrkr,1620,0,0,1620,1,0,2,0,2,1,4,6,7,1,5,Attchd,2008,3,3,912,3,3,3,228,0,0,0,0,0,0,0,None,0,9,2009,WD,Normal,3240.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0.003703701,1,2,-0.180928407,-0.241091697,0.000319286,-0.001135622,-0.084623405,0.031262417,-0.035387107
287000,86.49736891,60,RL,0,9240,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,396,4,3,PConc,3,3,1,1,0,1,0,1055,1055,GasA,5,Y,SBrkr,1055,1208,0,2263,0,0,2,1,3,1,3,7,7,1,3,BuiltIn,2001,3,2,905,3,3,3,0,45,0,0,189,0,0,0,None,0,9,2008,WD,Normal,3318.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,6,7,0.003093238,0,3,-1.383299209,0.332809175,0.001844658,-0.071819997,-0.107844514,0.069341293,0.056184203
97000,51.32220823,160,RM,21,1533,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CemntBd,None,0,3,3,CBlock,2,3,1,1,0,1,0,546,546,GasA,3,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,2,6,7,1,3,None,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,None,0,5,2009,WD,Normal,1890.01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,39,0.004464282,0,2,-3.355055317,0.277401138,-0.000119782,0.041879234,0.141419355,-0.11095336,-0.009104787
80000,63.4910557,180,RM,21,1477,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CemntBd,None,0,3,3,CBlock,3,3,3,6,509,1,0,121,630,GasA,3,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,2,3,7,0,0,Attchd,1970,1,1,286,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2009,WD,Normal,1260.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,39,39,0.004761897,1,1,-2.988216255,-0.328476247,0.117757392,0.027613223,-0.035679859,-0.008476455,-0.059925506
155000,52.77458104,20,RL,88,13125,Pave,0,1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67,3,3,CBlock,2,3,1,3,168,4,682,284,1134,GasA,5,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,2,8,3,1,3,Attchd,1957,2,2,484,3,3,3,0,0,0,0,0,0,0,4,None,0,1,2006,WD,Normal,2937.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,6,49,0.004437047,1,2,0.309069174,-0.054758485,-0.007941651,0.208175245,0.195331723,0.153181788,0.040107629
173000,71.13428344,60,RL,0,9130,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252,3,3,CBlock,2,3,1,6,400,3,64,336,800,GasA,4,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,3,7,7,0,0,Attchd,1966,1,2,484,3,3,3,0,40,0,0,0,0,0,0,None,0,7,2008,WD,Normal,2432.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,8,42,0.004289213,1,2,-0.412051372,0.19090478,0.18372187,-0.105206414,-0.025769461,0.031771763,0.051093846
196000,75.03771028,120,RL,34,5381,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,4,3,PConc,3,3,3,5,900,1,0,406,1306,GasA,5,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,3,5,7,1,4,Attchd,2005,2,2,624,3,3,3,170,63,0,0,0,0,0,0,None,0,8,2009,WD,Normal,2612.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,4,0.003828481,1,2,-2.101243981,-0.277697029,0.04637391,0.017885737,-0.057684948,0.006361985,-0.005236728
262280,68.94811279,60,RL,86,11839,Pave,0,1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,3,3,PConc,3,3,1,6,1085,1,0,390,1475,GasA,5,Y,SBrkr,1532,797,0,2329,1,0,2,1,4,1,3,10,7,1,5,Attchd,1990,1,2,514,3,3,3,192,121,0,0,0,0,0,0,None,0,5,2008,WD,Normal,3804.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,18,18,0.004293686,1,3,-1.051548357,-0.02051701,0.182118637,-0.066886835,0.025897251,-0.044078666,-0.01683436
278000,55.07109718,20,RL,80,9600,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0,4,3,PConc,3,3,1,5,1104,1,0,1420,2524,GasA,3,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,3,9,7,1,4,Attchd,1981,3,2,542,3,3,3,474,120,0,0,0,0,0,3,None,0,7,2009,WD,Normal,5048.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,28,28,0.003565767,1,3,-2.261503926,-0.179924854,-0.109016296,0.010131533,0.050959101,-0.059896453,-0.025000787
139600,80.55302305,20,RL,0,13680,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,5,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,2,8,5,1,4,Attchd,1955,1,2,452,3,3,3,0,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,1733.01,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,54,54,0.00461627,0,2,3.74192593,0.207256746,0.188112762,0.73498338,0.036317835,-0.086216276,0.00272415
556581,114.5223682,60,RL,85,16056,Pave,0,2,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CemntBd,Stone,208,4,3,PConc,4,3,3,6,240,1,0,1752,1992,GasA,5,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,4,11,7,1,4,BuiltIn,2005,3,3,716,3,3,3,214,108,0,0,0,0,0,0,None,0,7,2006,New,Partial,4860.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0.003835424,0,4,-0.863024659,0.1297568,-0.135243527,-0.047019979,0.005263324,-0.017831954,0.012040356
145000,73.23158352,20,RL,57,9245,Pave,0,3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,3,1,6,686,1,0,304,990,GasA,5,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,2,5,7,0,0,Detchd,1996,1,2,672,3,3,3,0,0,0,0,0,0,0,0,None,0,2,2008,WD,Normal,1980.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,13,14,0.0050505,1,1,0.507864488,-0.259132743,0.032580978,-0.002842742,-0.124459951,0.057750111,-0.068143437
115000,64.93433163,20,RL,100,21750,Pave,0,1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75,3,2,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,2,9,6,1,3,Attchd,1960,1,2,336,3,3,3,0,0,0,0,0,0,0,4,None,0,11,2009,WD,Normal,1771.01,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,49,0.005081872,0,1,8.128011708,0.245216898,0.158901764,0.649272179,0.077748531,-0.135688074,0.066673322
84900,91.28835939,20,RL,60,11100,Pave,0,1,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,0,0,0,0,0,0,0,0,0,GasA,5,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,3,6,7,0,0,Detchd,1946,1,1,308,3,3,3,0,0,0,0,0,0,0,0,None,0,4,2010,WD,Abnorml,930.01,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,4,64,0.006451606,0,1,7.783038126,0.23857218,0.165622291,0.682318498,-0.01956313,-0.050719755,-6.61E-05
176485,67.77405703,20,RL,73,8993,Pave,0,2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,3,3,3,1,0,1,0,1302,1302,GasA,5,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,3,6,7,0,0,Attchd,2007,3,2,436,3,3,3,0,22,0,0,0,0,0,0,None,0,8,2007,New,Partial,2604.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.004608291,0,2,-0.712518061,-0.000861328,-0.377356072,0.019302483,-0.002269195,-0.01444,-0.021429792
